xVar,rzx
12:05:52,0.00778333376183663
38:46,0.0044566706161105595
38:45,0.01348194476252309
107k,-7.542569829648199E-4
103442,-0.0031066341734711667
104772,0.01044269060732539
12:17:47,0.00630287458855422
11:59:48,-0.012176645112519794
026717,0.00778333376183663
4235ml,-0.012176645112519794
1095,0.0111099969075627
12:17:44,3.6582701056050366E-5
375lb,-0.0021966556753415813
38:37,-0.012176645112519794
3000000,0.011007628969566913
38:39,0.0044566706161105595
10:16:16,0.0044566706161105595
107f,0.00778333376183663
100mls,0.01348194476252309
38:31,-0.0018841833077249555
12:34pm,0.001130007470384489
38:30,-0.0021966556753415813
38:32,0.003878114718618062
102109,0.0044566706161105595
11:59:50,0.0044566706161105595
103439,0.0044566706161105595
38:34,0.00964041274496108
10:2,-0.0018841833077249555
26:37,0.003950497398047873
10:1,0.0044566706161105595
26:38,-0.0031066341734711667
09:15:30,0.001130007470384489
26:36,0.01348194476252309
10:28:03,0.00778333376183663
103498,-0.0031066341734711667
12:17:12,0.00778333376183663
23:12p,-0.012176645112519794
09:27:11,0.0044566706161105595
12:17:13,-0.0021966556753415813
25yrs,0.0044566706161105595
26:32,0.00778333376183663
38:26,-0.0013065694437262797
14:58,-2.7136988006043445E-4
14:56,-4.48738724846998E-4
38:27,-0.005459011363977513
3647gm,0.0044566706161105595
10:16:24,0.0044566706161105595
14:51,0.008914149784108746
1700pm,0.00778333376183663
12:29:02,0.00778333376183663
14:55,0.012990990046125438
14:54,0.02055245657381957
14:53,-0.0026851897293515624
22814n,0.0044566706161105595
14:52,0.01378443865327239
02:59,0.005919906404256895
47allegations,0.00778333376183663
10:28:13,0.0044566706161105595
02:55,-0.0027302274212396976
10:28:14,0.00778333376183663
02:56,0.007719646736180074
02:57,0.015336414152939926
10:28:16,0.0044566706161105595
02:58,-0.005523318821067652
20%,0.033634704359380124
02:51,0.01093788714705894
26:40,0.011007628969566913
02:52,-0.0038049493165059614
10:16:28,-0.012176645112519794
26:41,0.0111099969075627
02:53,0.0044566706161105595
02:54,0.008083079324760198
09:27:22,0.0044566706161105595
26:44,0.0044566706161105595
26:45,0.011007628969566913
26:42,-0.0021966556753415813
02:50,0.005726793488828763
10:07am,0.0044566706161105595
26:43,0.0044566706161105595
38:15,0.001130007470384489
38:14,-0.005459011363977513
200,0.04278298376972847
201,0.014997574278142354
38:16,-0.021091843395535013
202,0.012150774550141555
203,0.01198266112272243
38:18,0.010577632242015668
204,0.02696843693140036
09:03:33,0.0111099969075627
1240:,0.00778333376183663
205,0.005845752500933146
206,0.04094845497370251
12400,0.0044566706161105595
207,0.013139863754525706
208,0.024579049559215076
109f,0.0111099969075627
209,0.02187298227708691
20:,0.006758934588491764
38:12,-0.005459011363977513
26:15,-0.005459011363977513
12:05:09,0.00778333376183663
26:13,0.0027683602243463094
26:14,-0.011488013351629986
102142,0.001130007470384489
102145,0.0044566706161105595
21%,0.018115276429018053
0mg,0.008655251779060567
09:15:17,0.00778333376183663
26:11,0.00778333376183663
100mph,0.001130007470384489
26:12,0.007719646736180074
0ml,0.008655251779060567
0mm,0.007467160665306325
38:04,-0.0031066341734711667
01:41:47,-0.012176645112519794
210,0.012868153234866994
38:03,0.001130007470384489
211,0.018306144738649645
4235gm,0.0044566706161105595
212,-7.923719338149316E-4
38:05,3.6582701056050366E-5
10:16:47,-0.012176645112519794
213,0.0029423330999616697
38:08,0.00778333376183663
214,0.017670842821712354
14:39,0.01723156207364335
215,-0.004214691514177873
14:38,0.008478714888117517
216,0.014430350630093859
38:09,0.00778333376183663
217,0.012241114699922588
218,0.014710261882575532
219,0.001130007470384489
102137,0.008954925636315858
21:,0.01226409077337819
14:33,0.004070200483057055
07:00pm,0.00778333376183663
38:02,-0.0021966556753415813
01:41:49,-0.0021966556753415813
14:30,0.027247666806490888
38:01,0.00630287458855422
26:27,0.013904597157829508
26:24,-0.008849981966793723
20a,0.00778333376183663
26:25,8.782211856813622E-4
22%,0.011343072332256827
10grams,0.00778333376183663
220lbs,0.00778333376183663
26:29,0.001130007470384489
09:15:26,0.00778333376183663
20g,-0.0034245565958351694
09:15:27,0.0044566706161105595
26:22,0.008655251779060567
20k,-0.004247556867865889
20m,0.01889504453155027
220,0.006186167524154278
14:47,0.018641510394849705
221,5.974833441909652E-5
14:46,-0.0016690256258013794
20p,-0.005459011363977514
222,0.011431634598611825
223,0.007972865081431392
29296,-0.012176645112519794
09pm:,0.0044566706161105595
224,0.013634839339206548
09:03:53,0.0044566706161105595
20s,0.023496924268647423
225,0.01022427004197216
226,0.01040029569291362
20u,0.00778333376183663
227,0.00778333376183663
14:40,0.028643585402797333
228,0.014836442682000548
102146,0.011930455578334923
229,0.00964041274496108
20x,0.0111099969075627
22:,0.013373246789547258
14:44,0.022168007982356887
14:43,0.011561178753742086
14:41,0.011007628969566913
102083,0.0044566706161105595
02:23:56,0.00778333376183663
23%,0.01653720030663032
02:35:43,0.001130007470384489
230,0.017670842821712354
43seconds,0.00778333376183663
231,0.008655251779060567
21p,-0.012176645112519794
232,9.229989280612872E-4
233,0.008478714888117517
234,-0.0039297585212037835
235,0.012241114699922588
236,0.008636252366054252
03:05:40,0.0111099969075627
21u,0.00778333376183663
237,-0.00781138855448386
35am,0.01758585605933939
238,0.007250667326201826
239,0.01556807961573643
23:,0.027819290840613117
2:45pm,0.001957348709837056
024152,-0.0038049493165059614
024155,0.00778333376183663
300000,0.011007628969566913
102095,0.007467160665306325
102094,0.00778333376183663
102097,0.0044566706161105595
02:47:30,0.001130007470384489
24%,-0.015402652533332454
03:17:35,0.001130007470384489
102099,0.00630287458855422
22g,-0.0167261942467294
22k,0.005798880727399068
03:05:46,-0.012176645112519794
05:49:54,0.00778333376183663
02:35:52,-0.005459011363977513
0pm,0.0044566706161105595
22m,0.0044566706161105595
240,0.011773922326634512
02:35:54,0.00778333376183663
241,0.004650595921197954
01:41:57,-0.012176645112519794
02:11:55,0.001130007470384489
03:05:53,0.0044566706161105595
22p,-0.012176645112519794
242,0.014068944289648963
02:35:45,0.0111099969075627
05:25:57,0.0044566706161105595
243,0.010577632242015668
02:35:46,0.0044566706161105595
05:50:37,-0.012176645112519794
245,0.0042478498606502305
246,0.0045853918963105955
22u,0.00778333376183663
247,0.015336414152939926
02:11:57,0.00778333376183663
248,0.009680428901886744
249,-0.00358730446203385
24:,0.02948337724957149
22y,0.00778333376183663
02:47:24,0.0044566706161105595
23a,0.001130007470384489
3500gm,-0.004912465531329255
103395,0.01348194476252309
02:47:42,0.001130007470384489
01:53:37,0.0044566706161105595
25%,0.03996648723259596
1880gms,0.00778333376183663
11040,0.0044566706161105595
103399,0.0
03:05:14,0.0044566706161105595
250,0.03260164677941405
11:13pm,-0.012176645112519794
252,0.013904597157829508
3371gm,-0.012176645112519794
253,-0.012176645112519794
254,0.010577632242015668
255,0.01348194476252309
256,-0.005459011363977513
23u,0.00778333376183663
257,0.01348194476252309
27weeks,0.00778333376183663
258,-0.0031066341734711663
259,0.001130007470384489
25:,0.016823736166081925
23y,0.003950497398047873
01:53:40,0.00630287458855422
35cc,-0.0018841833077249555
02:47:38,-0.012176645112519794
02:47:35,-0.012176645112519794
04:55:46,-0.012176645112519794
026798,0.0044566706161105595
26%,0.015868847825927658
2efm,0.00778333376183663
24g,0.008636252366054252
24h,0.01556807961573643
03:17:10,-0.012176645112519794
03:05:28,0.00778333376183663
24m,0.00778333376183663
04:43:56,0.001130007470384489
260,0.00778333376183663
03:05:25,0.0044566706161105595
261,0.011007628969566913
262,0.00964041274496108
263,7.005506377867001E-4
05:50:14,-0.0021966556753415813
264,0.00778333376183663
30ccs,0.0044566706161105595
03:05:32,0.00778333376183663
02:59:23,0.00778333376183663
265,0.00964041274496108
02:11:31,0.00778333376183663
266,0.00630287458855422
267,0.006319236302089296
268,0.003923702410387984
269,0.01556807961573643
02:11:35,0.0044566706161105595
26:,0.020426388785994197
22am,0.00964041274496108
04:55:34,0.001130007470384489
11059,0.0044566706161105595
03:17:08,0.0044566706161105595
05:37:14,-0.012176645112519794
27%,0.00449163072328726
2300:,0.00778333376183663
025432,0.00778333376183663
25g,0.00778333376183663
024108,-0.012176645112519794
10:30am,0.006990805952623431
25k,0.017267552868124668
25l,-0.012176645112519794
25m,0.027023615437267983
270,0.015112223975148189
36w6d,0.00778333376183663
271,0.011007628969566913
25p,0.005798880727399068
272,0.01044269060732539
02:59:46,-0.012176645112519794
273,0.008655251779060567
275,0.012618369187457084
05:01:57,-0.012176645112519794
02:11:23,0.0044566706161105595
276,0.001130007470384489
02:59:53,0.0044566706161105595
277,0.008636252366054252
278,0.01348194476252309
279,0.01336000616007326
27:,0.011007628969566913
2244pm,-0.012176645112519794
02:59:50,0.0044566706161105595
02:11:29,0.001130007470384489
12:42:46,-0.005459011363977513
12:42:43,0.001130007470384489
02:47:57,-0.012176645112519794
28%,0.02146295358977043
026775,0.00778333376183663
26k,-0.012176645112519794
08:08:18,-0.012176645112519794
280,0.009850469061598024
36w5d,0.0111099969075627
281,0.00778333376183663
283,0.015754080616820678
02:59:35,0.00778333376183663
284,-0.005459011363977514
04:43:33,0.001130007470384489
03:05:05,0.011007628969566913
285,0.0018453874615608616
02:11:11,0.001130007470384489
286,0.005798880727399068
04:55:15,0.001130007470384489
287,0.011007628969566913
2725grams,0.00778333376183663
28:,0.011454532759105688
12:42:38,0.0044566706161105595
12:42:35,0.011007628969566913
024120,0.001130007470384489
22cm,0.00778333376183663
29%,0.012942441694599773
27k,0.00778333376183663
290,-0.0018841833077249555
4400gm,0.001130007470384489
291,0.00778333376183663
294,0.0044566706161105595
36w4d,0.00778333376183663
295,0.011561178753742086
296,0.001130007470384489
297,0.008655251779060567
05:25:46,0.0044566706161105595
04:55:04,0.00630287458855422
298,0.00778333376183663
299,0.011007628969566913
1100:,0.00778333376183663
29:,0.012942441694599774
27y,0.00778333376183663
05:25:42,0.0044566706161105595
02:11:03,0.001130007470384489
04:31:30,0.0111099969075627
11005,0.0044566706161105595
12:42:20,0.001130007470384489
3760g,0.001130007470384489
1534pm,0.00778333376183663
3x1x0,0.00630287458855422
05:37:06,0.0044566706161105595
05:13:52,-0.0021966556753415813
2:1,0.0020502995028275914
28p,0.01336000616007326
0x3,-0.012176645112519794
04:43:12,0.001130007470384489
28u,0.0044566706161105595
1101:,0.00778333376183663
4700gms,0.00778333376183663
28w,0.00778333376183663
04:31:46,-0.012176645112519794
29a,0.001130007470384489
12:29:59,-0.012176645112519794
29k,0.015402710771304097
2:50a,0.00778333376183663
3500ml,0.00778333376183663
05:01:14,0.0044566706161105595
019628,0.0044566706161105595
1720:,0.0044566706161105595
03:30am,0.0044566706161105595
22fr,0.0044566706161105595
08:33:01,0.001130007470384489
05:01:17,0.0044566706161105595
17212,0.001130007470384489
17213,0.001130007470384489
17210,0.00778333376183663
170mg,0.0044566706161105595
12:54:05,-0.0021966556753415813
12:54:01,0.0044566706161105595
2x15,0.0044566706161105595
1721:,0.0044566706161105595
1700cc,0.00778333376183663
00500:,0.001130007470384489
05:13:23,-0.012176645112519794
12:54:14,-0.012176645112519794
05:15:,0.0044566706161105595
05:01:32,0.001130007470384489
1851:,0.0044566706161105595
300ft,0.00778333376183663
02:23:07,0.0044566706161105595
170kg,0.00778333376183663
08:45:26,0.0044566706161105595
18524,0.001130007470384489
3700,0.011136633610340303
18525,-0.012176645112519794
3yrs,0.011007628969566913
02:23:10,-0.012176645112519794
02:23:12,0.0044566706161105595
02:23:15,0.00778333376183663
02:23:17,0.00778333376183663
02:23:16,-0.0031066341734711667
1003544270,0.0044566706161105595
12:54:35,0.011007628969566913
1980g,0.00778333376183663
11:23a,0.001130007470384489
3hrs,-0.008253891159635318
2ndary,0.009966623823611602
3715,0.00778333376183663
35mu,0.0111099969075627
35ml,-0.0031066341734711667
35mm,0.008655251779060567
1980s,0.005964148703826692
02:23:28,0.001130007470384489
02:23:27,-0.012176645112519794
02:35:05,0.00778333376183663
06:01:17,0.00778333376183663
20mins,0.0044566706161105595
02:23:33,0.0044566706161105595
025498,-0.012176645112519794
02:23:36,0.0044566706161105595
35pm,0.0025589756318988572
08:21:48,-0.012176645112519794
22mg,0.00778333376183663
2400,0.009745891013062207
3730,0.00630287458855422
3732,0.0111099969075627
02:23:42,-0.0021966556753415813
024176,0.0044566706161105595
11:00pm,-0.006303650423831205
22nd,0.009278204382822909
11093,0.00778333376183663
3750,0.011007628969566913
06519,0.0044566706161105595
02:35:22,-0.0021966556753415813
2414,0.0044566706161105595
15x25cm,-0.012176645112519794
300cc,0.025624051050791474
11099,0.00778333376183663
480lbs,0.0044566706161105595
02:47:02,0.00778333376183663
16077,-0.00781138855448386
1b2,0.01542711727054764
110%,0.00778333376183663
3760,0.00778333376183663
350cc,0.00964041274496108
3946gm,0.001130007470384489
2449np,-0.012176645112519794
42year,0.001130007470384489
05:43:52,0.0044566706161105595
02:42:07,-0.005459011363977513
2420,-0.005523318821067652
02:29:45,0.001130007470384489
3755,0.00778333376183663
1am,0.015918259565587945
3x3cm,0.0044566706161105595
375k,0.00778333376183663
375m,0.00778333376183663
02:17:45,0.008655251779060567
3550gm,0.00964041274496108
22pm,0.009172114997862468
1107,0.00778333376183663
1105,0.0044566706161105595
1104,0.0111099969075627
02:17:37,0.001130007470384489
36wks,0.013904597157829508
1101,0.0111099969075627
1100,0.006183598083814235
3762,-0.012176645112519794
3765,0.00778333376183663
1109,0.005798880727399068
17387,0.00778333376183663
17389,0.00630287458855422
1738:,0.00778333376183663
24wks,0.0032035604424595393
1121,-0.012176645112519794
1120,-0.0038049493165059614
04:06:01,0.00778333376183663
110k,0.0044566706161105595
02:30:42,0.00778333376183663
1117,0.0111099969075627
1cc,0.012241114699922588
1115,-0.00358730446203385
1113,-0.0031066341734711667
02:42:29,0.00778333376183663
05:43:33,0.001130007470384489
02:42:28,0.0044566706161105595
1111,0.0044566706161105595
02:42:22,-0.0021966556753415813
02:42:24,0.0044566706161105595
1cm,0.04507367598638077
3776,0.0111099969075627
1739:,0.0044566706161105595
3790,0.0044566706161105595
111a,0.001130007470384489
02:54:03,0.00778333376183663
1130,0.01740616850108203
1128,0.003950497398047873
2459,0.001130007470384489
1127,-0.0031066341734711667
110s,0.013139863754525706
1125,0.011561178753742086
05:55:27,0.0044566706161105595
100lbs,-0.0021966556753415813
1124,0.008655251779060567
05:55:26,0.0
02:42:39,0.001130007470384489
1122,-0.012176645112519794
02:42:33,0.0044566706161105595
3785,0.00778333376183663
05:43:49,-0.012176645112519794
3670gm,-0.012176645112519794
02:42:30,0.00778333376183663
11:26am,0.00778333376183663
3789,0.001130007470384489
17368,0.0044566706161105595
37:1,0.0010391702106470877
37:2,0.00778333376183663
18693,-0.017220897316509245
37:3,0.00630287458855422
02:05:25,0.00778333376183663
2018gm,0.00778333376183663
37:4,0.015918259565587945
37:5,-0.005459011363977514
1143,-0.010386018986808068
1142,-0.00781138855448386
1141,0.008655251779060567
02:54:37,0.00778333376183663
1140,0.008478714888117517
12:36:54,-0.0021966556753415813
1137,0.0044566706161105595
1136,0.00778333376183663
1135,0.009845403588321925
12wks,-0.0031066341734711667
1134,0.01556807961573643
02:17:06,0.0044566706161105595
1133,0.00778333376183663
3795,0.0111099969075627
04:00pm,0.005637394234712861
3799,0.00778333376183663
02:05:31,0.0044566706161105595
1736:,0.0044566706161105595
05:43:19,-0.012176645112519794
2x12x17,0.0044566706161105595
07:43:,0.0044566706161105595
17378,0.0044566706161105595
103300,-0.012176645112519794
02:17:01,0.0044566706161105595
2485,0.00778333376183663
12:36:41,0.00778333376183663
1152,0.00778333376183663
36months,0.0044566706161105595
400mcg,0.008655251779060567
%1,0.0044566706161105595
1150,0.016823736166081925
08:14:15,0.0044566706161105595
12:36:38,0.00778333376183663
1149,0.00778333376183663
1147,0.00778333376183663
05:43:22,0.001130007470384489
1145,0.001957348709837056
1506740,0.001130007470384489
1144,-7.542569829648199E-4
37:6,0.011561178753742086
05:43:27,0.00778333376183663
02:42:52,0.001130007470384489
104625,0.00778333376183663
12x11x11,0.0044566706161105595
12:24:45,0.00778333376183663
17340,0.00778333376183663
1164,0.00778333376183663
12:36:30,0.0111099969075627
02:54:58,-0.012176645112519794
02:54:59,0.00778333376183663
0406:,0.00778333376183663
1160,0.001130007470384489
2490,0.00778333376183663
30w6d,0.00778333376183663
12:36:32,0.00778333376183663
115:,0.001130007470384489
1159,0.00778333376183663
1158,0.001130007470384489
1156,0.00778333376183663
1155,0.012710771308750285
1gm,0.002637038462011496
16017,0.0044566706161105595
11:17p,0.00778333376183663
12:24:54,-0.012176645112519794
16022,0.00630287458855422
115k,0.0044566706161105595
16021,0.007719646736180074
18686,-0.017220897316509245
02:54:49,-0.012176645112519794
1175,0.00778333376183663
24:6,0.0044566706161105595
3295g,0.0044566706161105595
05:31:25,0.001130007470384489
24:4,0.012521561758132588
02:54:42,0.00778333376183663
24:2,0.0027683602243463094
117%,-0.012176645112519794
3800gm,-0.0013065694437262797
16028,-0.012176645112519794
1hr,0.026712250209908046
1735:,0.008655251779060567
04:18:49,-0.012176645112519794
3650g,0.0044566706161105595
22wk,0.0044566706161105595
102000,0.00778333376183663
1year,0.011561178753742086
1:11am,-0.017220897316509245
12559,-0.012176645112519794
20x6x8,0.00778333376183663
04:18:52,0.0044566706161105595
12553,0.00630287458855422
103323,0.001130007470384489
12552,0.00630287458855422
103328,0.0015981202075415267
12555,0.003950497398047873
103329,0.0044566706161105595
103341,0.0044566706161105595
12561,0.0111099969075627
102013,-0.012176645112519794
05:18:09,0.0044566706161105595
04:31:27,0.0044566706161105595
04:06:48,-0.012176645112519794
04:31:28,-0.012176645112519794
2770gm,0.00778333376183663
103335,0.0044566706161105595
12562,0.0111099969075627
12:48:11,0.00778333376183663
12:48:10,0.00778333376183663
05:06:50,0.0111099969075627
1kg,0.0111099969075627
11207,0.008655251779060567
09:58:57,0.001130007470384489
42hours,0.0015981202075415267
119:,0.008655251779060567
103301,-0.0021966556753415813
09:58:52,0.0044566706161105595
08:14:22,0.0044566706161105595
12:48:26,0.00778333376183663
12:48:25,0.008655251779060567
2650gm,-0.012176645112519794
3515gm,0.00778333376183663
2days,3.6582701056050366E-5
1lb,0.001957348709837056
30%,0.04585586598621232
05:18:27,-0.012176645112519794
300,0.0
301,0.0
04:31:08,0.0
303,0.0
305,0.0
306,0.0
05:06:59,0.0
307,0.0
04:18:40,0.0
308,0.0
103317,0.0
309,0.0
30:,0.0
03:30:48,0.0
102040,0.0
103373,0.0
31%,0.0
11:17:44,0.0
1mg,0.0
04:06:16,0.0
1ml,0.0
03:29:54,0.0
1mm,0.0
310,0.0
311,0.0
312,0.0
313,0.0
04:06:17,0.0
315,0.0
15:31on,0.0
316,0.0
1mu,0.0
317,0.0
318,0.0
31:,0.0
02:29:09,0.0
30a,0.0
30c,0.0
32%,0.0
02:29:08,0.0
1nf,0.0
2:20am,0.0
30k,0.0
30l,0.0
11:00am,0.0
30m,0.0
320,0.0
03:30:22,0.0
321,0.0
30p,0.0
322,0.0
3635gm,0.0
